day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;126800;BANANAS;4932;3;4929;25;;;4935;1;4936;24;;;4933.5;609.734375
-1;126900;BANANAS;4929;21;;;;;4934;3;4936;21;;;4931.5;605.703125
-1;126900;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;986.0
-1;127000;BANANAS;4931;3;4930;28;;;4936;28;;;;;4933.5;597.6484375
-1;127000;PEARLS;10002;2;9998;3;9996;1;10004;1;10005;27;;;10003.0;986.0
-1;127100;BANANAS;4930;28;;;;;4934;1;4936;28;;;4932.0;598.015625
-1;127100;PEARLS;9996;2;9995;26;;;9998;1;10002;1;10004;2;9997.0;990.0
-1;127200;PEARLS;9998;1;9995;20;;;10005;20;;;;;10001.5;992.0
-1;127200;BANANAS;4931;1;4930;20;;;4937;20;;;;;4934.0;597.0625
-1;127300;BANANAS;4930;27;;;;;4937;27;;;;;4933.5;588.2265625
-1;127300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;992.0
-1;127400;BANANAS;4931;25;;;;;4937;1;4938;24;;;4934.0;583.3203125
-1;127400;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;992.0
-1;127500;BANANAS;4930;27;;;;;4935;4;4937;27;;;4932.5;589.2421875
-1;127500;PEARLS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;994.0
-1;127600;PEARLS;9998;10;9996;2;9995;24;10004;2;10005;24;;;10001.0;994.0
-1;127600;BANANAS;4935;4;4931;10;4930;26;4937;26;;;;;4936.0;590.4765625
-1;127700;BANANAS;4931;8;4930;25;;;4937;25;;;;;4934.0;596.5234375
-1;127700;PEARLS;9998;8;9996;2;9995;23;10004;2;10005;23;;;10001.0;994.0
-1;127800;BANANAS;4930;28;;;;;4935;6;4937;28;;;4932.5;595.6171875
-1;127800;PEARLS;9996;2;9995;26;;;10000;5;10002;6;10004;2;9998.0;994.0
-1;127900;BANANAS;4930;30;;;;;4937;30;;;;;4933.5;603.6328125
-1;127900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;994.0
-1;128000;PEARLS;10002;2;9998;4;9995;22;10005;22;;;;;10003.5;994.0
-1;128000;BANANAS;4929;22;;;;;4930;7;4936;22;;;4929.5;615.15625
-1;128100;BANANAS;4930;7;4929;23;;;4936;25;;;;;4933.0;629.00390625
-1;128100;PEARLS;9998;5;9996;2;9995;23;10000;2;10004;2;10005;23;9999.0;998.0
-1;128200;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;629.0234375
-1;128200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;998.0
-1;128300;BANANAS;4932;1;4930;2;4929;24;4936;26;;;;;4934.0;628.0625
-1;128300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;998.0
-1;128400;PEARLS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;998.0
-1;128400;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;630.83984375
-1;128500;BANANAS;4930;30;;;;;4936;1;4937;29;;;4933.0;626.421875
-1;128500;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1000.0
-1;128600;BANANAS;4930;3;4929;25;;;4936;26;;;;;4933.0;629.34765625
-1;128600;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1000.0
-1;128700;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;620.6953125
-1;128700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1000.0
-1;128800;PEARLS;9998;9;9995;29;;;10005;29;;;;;10001.5;1000.0
-1;128800;BANANAS;4931;9;4930;29;;;4937;29;;;;;4934.0;621.23046875
-1;128900;BANANAS;4931;29;;;;;4938;29;;;;;4934.5;613.1171875
-1;128900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1000.0
-1;129000;BANANAS;4931;31;;;;;4938;32;;;;;4934.5;611.71484375
-1;129000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1000.0
-1;129100;BANANAS;4931;21;;;;;4938;21;;;;;4934.5;610.62890625
-1;129100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1000.0
-1;129200;PEARLS;9995;25;;;;;10002;2;10005;25;;;9998.5;1000.0
-1;129200;BANANAS;4932;24;;;;;4936;2;4938;25;;;4934.0;605.046875
-1;129300;BANANAS;4932;21;;;;;4938;20;;;;;4935.0;605.390625
-1;129300;PEARLS;9998;1;9995;20;;;10005;20;;;;;10001.5;1000.0
-1;129400;BANANAS;4932;20;;;;;4939;20;;;;;4935.5;603.88671875
-1;129400;PEARLS;9995;20;;;;;9998;1;10005;20;;;9996.5;1000.0
-1;129500;BANANAS;4932;29;;;;;4939;29;;;;;4935.5;600.234375
-1;129500;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;1002.0
-1;129600;PEARLS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;1004.0
-1;129600;BANANAS;4932;8;4931;30;;;4938;31;;;;;4935.0;606.81640625
-1;129700;PEARLS;9996;2;9995;25;;;10000;2;10004;2;10005;25;9998.0;1004.0
-1;129700;BANANAS;4932;2;4931;25;;;4938;27;;;;;4935.0;605.78515625
-1;129800;BANANAS;4934;4;4931;26;;;4938;26;;;;;4936.0;606.90234375
-1;129800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1004.0
-1;129900;BANANAS;4932;21;;;;;4938;1;4939;20;;;4935.0;603.265625
-1;129900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1004.0
-1;130000;BANANAS;4932;32;;;;;4938;32;;;;;4935.0;605.3671875
-1;130000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1004.0
-1;130100;PEARLS;9996;2;9995;22;;;10002;9;10004;2;10005;22;9999.0;1004.0
-1;130100;BANANAS;4932;24;;;;;4937;8;4938;2;4939;22;4934.5;601.94921875
-1;130200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1004.0
-1;130200;BANANAS;4932;24;;;;;4939;24;;;;;4935.5;604.31640625
-1;130300;BANANAS;4931;29;;;;;4938;29;;;;;4934.5;608.203125
-1;130300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1004.0
-1;130400;PEARLS;10002;5;10000;5;9996;2;10004;2;10005;28;;;10003.0;1004.0
-1;130400;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;609.8828125
-1;130500;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;1017.0
-1;130500;BANANAS;4932;25;;;;;4937;9;4938;2;4939;23;4934.5;602.9140625
-1;130600;PEARLS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;1017.0
-1;130600;BANANAS;4931;23;;;;;4938;23;;;;;4934.5;608.1953125
-1;130700;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;611.71484375
-1;130700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1019.0
-1;130800;PEARLS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;1019.0
-1;130800;BANANAS;4932;8;4931;27;;;4938;27;;;;;4935.0;609.41015625
-1;130900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1019.0
-1;130900;BANANAS;4931;24;;;;;4938;25;;;;;4934.5;615.171875
-1;131000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1019.0
-1;131000;BANANAS;4934;1;4931;24;;;4938;24;;;;;4936.0;611.8984375
-1;131100;BANANAS;4936;1;4935;1;4931;29;4937;2;4938;27;;;4936.5;614.32421875
-1;131100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1019.0
-1;131200;BANANAS;4930;21;;;;;4937;22;;;;;4933.5;618.6953125
-1;131200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1019.0
-1;131300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1019.0
-1;131300;BANANAS;4933;6;4930;22;;;4937;22;;;;;4935.0;626.09765625
-1;131400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1019.0
-1;131400;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;628.078125
-1;131500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1019.0
-1;131500;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;623.2265625
-1;131600;BANANAS;4931;10;4930;30;;;4937;30;;;;;4934.0;624.99609375
-1;131600;PEARLS;10000;6;9998;10;9996;1;10004;1;10005;29;;;10002.0;1019.0
-1;131700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1019.0
-1;131700;BANANAS;4930;23;;;;;4932;4;4937;23;;;4931.0;623.6875
-1;131800;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;1019.0
-1;131800;BANANAS;4931;2;4930;28;;;4932;5;4937;28;;;4931.5;628.296875
-1;131900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1019.0
-1;131900;BANANAS;4931;25;;;;;4937;25;;;;;4934.0;635.888671875
-1;132000;BANANAS;4931;2;4930;22;;;4937;24;;;;;4934.0;636.6953125
-1;132000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1019.0
-1;132100;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;20;;;10003.0;1019.0
-1;132100;BANANAS;4934;5;4932;10;4931;21;4937;21;;;;;4935.5;635.9375
-1;132200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1021.0
-1;132200;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;634.283203125
-1;132300;PEARLS;9995;25;;;;;9998;3;10005;25;;;9996.5;1021.0
-1;132300;BANANAS;4931;25;;;;;4938;25;;;;;4934.5;634.138671875
-1;132400;BANANAS;4931;23;;;;;4938;23;;;;;4934.5;635.103515625
-1;132400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1030.0
-1;132500;PEARLS;9998;1;9995;24;;;10005;24;;;;;10001.5;1030.0
-1;132500;BANANAS;4936;1;4932;1;4931;24;4938;24;;;;;4937.0;635.130859375
-1;132600;PEARLS;9998;4;9995;24;;;10005;24;;;;;10001.5;1030.0
-1;132600;BANANAS;4931;4;4930;24;;;4937;24;;;;;4934.0;638.826171875
-1;132700;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1030.0
-1;132700;BANANAS;4931;31;;;;;4937;31;;;;;4934.0;638.05078125
-1;132800;BANANAS;4930;30;;;;;4937;30;;;;;4933.5;640.142578125
-1;132800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1030.0
-1;132900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1030.0
-1;132900;BANANAS;4935;1;4930;21;;;4937;21;;;;;4936.0;640.7734375
-1;133000;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;1030.0
-1;133000;BANANAS;4931;2;4930;32;;;4937;32;;;;;4934.0;640.91796875
-1;133100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1032.0
-1;133100;BANANAS;4930;30;;;;;4936;1;4937;29;;;4933.0;643.158203125
-1;133200;BANANAS;4935;1;4933;4;4931;10;4936;1;4937;29;;;4935.5;643.6953125
-1;133200;PEARLS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;1032.0
-1;133300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1032.0
-1;133300;BANANAS;4935;1;4933;3;4930;29;4937;29;;;;;4936.0;643.5625
-1;133400;PEARLS;10000;5;9998;6;9996;1;10004;1;10005;22;;;10002.0;1032.0
-1;133400;BANANAS;4930;7;4929;22;;;4936;23;;;;;4933.0;648.55078125
-1;133500;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;1032.0
-1;133500;BANANAS;4930;3;4929;22;;;4936;22;;;;;4933.0;649.7421875
-1;133600;BANANAS;4929;22;;;;;4930;1;4934;9;4936;22;4929.5;650.15234375
-1;133600;PEARLS;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;1032.0
-1;133700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1032.0
-1;133700;BANANAS;4929;26;;;;;4935;1;4936;25;;;4932.0;656.0625
-1;133800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1032.0
-1;133800;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;655.12109375
-1;133900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1032.0
-1;133900;BANANAS;4929;20;;;;;4936;20;;;;;4932.5;652.962890625
-1;134000;BANANAS;4930;30;;;;;4936;31;;;;;4933.0;651.0859375
-1;134000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1032.0
-1;134100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1032.0
-1;134100;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;652.951171875
-1;134200;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;1032.0
-1;134200;BANANAS;4931;7;4930;23;;;4937;23;;;;;4934.0;650.361328125
-1;134300;BANANAS;4930;21;;;;;4935;4;4937;21;;;4932.5;648.697265625
-1;134300;PEARLS;9996;1;9995;20;;;10002;4;10004;1;10005;20;9999.0;1032.0
-1;134400;BANANAS;4930;25;;;;;4937;25;;;;;4933.5;649.06640625
-1;134400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1032.0
-1;134500;BANANAS;4930;25;;;;;4935;3;4937;25;;;4932.5;647.77734375
-1;134500;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;1032.0
-1;134600;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1032.0
-1;134600;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;648.60546875
-1;134700;PEARLS;9998;1;9996;1;9995;22;10004;1;10005;22;;;10001.0;1032.0
-1;134700;BANANAS;4931;2;4930;23;;;4937;23;;;;;4934.0;648.25
-1;134800;BANANAS;4931;2;4930;24;;;4932;5;4935;5;4937;26;4931.5;645.78125
-1;134800;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;1032.0
-1;134900;PEARLS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;1032.0
-1;134900;BANANAS;4931;23;;;;;4935;3;4937;23;;;4933.0;654.99755859375
-1;135000;PEARLS;10002;3;9996;1;9995;23;10004;1;10005;23;;;10003.0;1032.0
-1;135000;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;654.53271484375
-1;135100;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1038.0
-1;135100;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;654.67822265625
-1;135200;BANANAS;4935;1;4931;31;;;4936;9;4937;1;4938;30;4935.5;654.71630859375
-1;135200;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;1040.0
-1;135300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1040.0
-1;135300;BANANAS;4931;2;4930;28;;;4937;30;;;;;4934.0;656.11328125
-1;135400;PEARLS;9996;1;9995;27;;;10002;1;10004;1;10005;27;9999.0;1040.0
-1;135400;BANANAS;4931;28;;;;;4935;1;4937;28;;;4933.0;656.015625
-1;135500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1040.0
-1;135500;BANANAS;4931;29;;;;;4937;2;4938;27;;;4934.0;655.7138671875
-1;135600;BANANAS;4930;24;;;;;4937;24;;;;;4933.5;657.580078125
-1;135600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1040.0
-1;135700;BANANAS;4934;2;4929;24;;;4936;24;;;;;4935.0;658.6337890625
-1;135700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1040.0
-1;135800;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;1040.0
-1;135800;BANANAS;4930;2;4929;21;;;4931;1;4934;8;4936;23;4930.5;660.951171875
-1;135900;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;663.009765625
-1;135900;PEARLS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;1040.0
-1;136000;BANANAS;4929;23;;;;;4933;1;4935;23;;;4931.0;665.025390625
-1;136000;PEARLS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;1048.0
-1;136100;BANANAS;4928;29;;;;;4929;1;4935;29;;;4928.5;664.33203125
-1;136100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1048.0
-1;136200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1048.0
-1;136200;BANANAS;4933;2;4929;21;;;4936;21;;;;;4934.5;666.59521484375
-1;136300;BANANAS;4929;21;;;;;4936;21;;;;;4932.5;667.427734375
-1;136300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1048.0
-1;136400;BANANAS;4934;1;4929;28;;;4935;28;;;;;4934.5;669.083984375
-1;136400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1048.0
-1;136500;BANANAS;4928;27;;;;;4931;5;4933;6;4935;28;4929.5;671.421875
-1;136500;PEARLS;9996;1;9995;27;;;10002;6;10004;1;10005;27;9999.0;1048.0
-1;136600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1048.0
-1;136600;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;675.16162109375
-1;136700;BANANAS;4928;30;;;;;4934;1;4935;29;;;4931.0;675.07177734375
-1;136700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1048.0
-1;136800;BANANAS;4927;25;;;;;4934;25;;;;;4930.5;674.8974609375
-1;136800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1048.0
-1;136900;BANANAS;4929;6;4928;20;;;4935;20;;;;;4932.0;675.18994140625
-1;136900;PEARLS;9998;6;9995;20;;;10005;20;;;;;10001.5;1048.0
-1;137000;PEARLS;10002;1;9995;24;;;10005;24;;;;;10003.5;1048.0
-1;137000;BANANAS;4928;24;;;;;4934;24;;;;;4931.0;674.97998046875
-1;137100;BANANAS;4927;27;;;;;4928;1;4934;27;;;4927.5;674.6220703125
-1;137100;PEARLS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;1050.0
-1;137200;BANANAS;4927;22;;;;;4934;22;;;;;4930.5;677.2392578125
-1;137200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1052.0
-1;137300;BANANAS;4928;28;;;;;4935;28;;;;;4931.5;678.794921875
-1;137300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1052.0
-1;137400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1052.0
-1;137400;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;678.2353515625
-1;137500;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;678.7197265625
-1;137500;PEARLS;9996;1;9995;22;;;9998;2;10004;1;10005;22;9997.0;1052.0
-1;137600;BANANAS;4928;26;;;;;4932;1;4934;26;;;4930.0;678.052734375
-1;137600;PEARLS;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;1056.0
-1;137700;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;677.3173828125
-1;137700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1056.0
-1;137800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1056.0
-1;137800;BANANAS;4928;2;4927;23;;;4934;25;;;;;4931.0;677.5
-1;137900;BANANAS;4927;26;;;;;4934;26;;;;;4930.5;677.1767578125
-1;137900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1056.0
-1;138000;BANANAS;4927;22;;;;;4934;22;;;;;4930.5;677.7255859375
-1;138000;PEARLS;9995;22;;;;;9998;8;10005;22;;;9996.5;1056.0
-1;138100;BANANAS;4928;22;;;;;4929;8;4934;2;4935;20;4928.5;678.169921875
-1;138100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1072.0
-1;138200;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1072.0
-1;138200;BANANAS;4933;1;4928;23;;;4935;23;;;;;4934.0;697.3203125
-1;138300;BANANAS;4928;22;;;;;4935;23;;;;;4931.5;698.8828125
-1;138300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1074.0
-1;138400;BANANAS;4929;10;4928;30;;;4935;30;;;;;4932.0;701.9140625
-1;138400;PEARLS;10002;9;9998;10;9996;2;10004;2;10005;28;;;10003.0;1074.0
-1;138500;BANANAS;4933;10;4928;29;;;4935;29;;;;;4934.0;701.875
-1;138500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1074.0
-1;138600;BANANAS;4933;4;4929;1;4928;25;4935;26;;;;;4934.0;715.13134765625
-1;138600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1074.0
-1;138700;PEARLS;9996;2;9995;26;;;10002;6;10004;2;10005;26;9999.0;1074.0
-1;138700;BANANAS;4928;28;;;;;4933;5;4934;2;4935;26;4930.5;722.916015625
-1;138800;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;722.935546875
-1;138800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1074.0
-1;138900;BANANAS;4928;26;;;;;4934;1;4935;25;;;4931.0;722.65234375
-1;138900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1074.0
-1;139000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1074.0
-1;139000;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;721.71875
-1;139100;PEARLS;10000;6;9996;1;9995;29;10004;1;10005;29;;;10002.0;1074.0
-1;139100;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;721.763671875
-1;139200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1074.0
-1;139200;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;720.443359375
-1;139300;BANANAS;4933;1;4928;28;;;4935;28;;;;;4934.0;721.5390625
-1;139300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1074.0
-1;139400;PEARLS;9996;1;9995;21;;;9998;1;10002;5;10004;1;9997.0;1074.0
-1;139400;BANANAS;4928;22;;;;;4933;4;4934;1;4935;21;4930.5;725.28515625
-1;139500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1079.0
-1;139500;BANANAS;4928;23;;;;;4934;1;4935;22;;;4931.0;724.93359375
-1;139600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1079.0
-1;139600;BANANAS;4928;26;;;;;4935;26;;;;;4931.5;725.537109375
-1;139700;BANANAS;4928;30;;;;;4934;2;4935;28;;;4931.0;725.4140625
-1;139700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1079.0
-1;139800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1079.0
-1;139800;BANANAS;4927;30;;;;;4930;2;4934;30;;;4928.5;729.439453125
-1;139900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1079.0
-1;139900;BANANAS;4927;2;4926;30;;;4933;32;;;;;4930.0;732.43359375
-1;140000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1079.0
-1;140000;BANANAS;4931;1;4927;25;;;4934;25;;;;;4932.5;730.28515625
-1;140100;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;1079.0
-1;140100;BANANAS;4928;3;4927;25;;;4934;25;;;;;4931.0;729.193359375
-1;140200;BANANAS;4928;1;4927;30;;;4934;31;;;;;4931.0;728.603515625
-1;140200;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1079.0
-1;140300;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;1079.0
-1;140300;BANANAS;4929;1;4928;21;;;4935;21;;;;;4932.0;726.306640625
-1;140400;PEARLS;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;1079.0
-1;140400;BANANAS;4929;9;4928;21;;;4935;21;;;;;4932.0;726.25390625
-1;140500;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1079.0
-1;140500;BANANAS;4929;1;4928;20;;;4935;21;;;;;4932.0;724.470703125
-1;140600;BANANAS;4929;1;4928;20;;;4935;22;;;;;4932.0;725.1328125
-1;140600;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1081.0
-1;140700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1081.0
-1;140700;BANANAS;4929;22;;;;;4936;22;;;;;4932.5;721.759765625
-1;140800;PEARLS;9996;2;9995;21;;;9998;1;10002;3;10004;2;9997.0;1081.0
-1;140800;BANANAS;4928;23;;;;;4933;3;4935;23;;;4930.5;725.345703125
-1;140900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1083.0
-1;140900;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;725.408203125
-1;141000;BANANAS;4928;1;4927;20;;;4934;21;;;;;4931.0;729.08203125
-1;141000;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1083.0
-1;141100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1085.0
-1;141100;BANANAS;4927;28;;;;;4934;28;;;;;4930.5;728.724609375
-1;141200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1085.0
-1;141200;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;727.41015625
-1;141300;PEARLS;10000;3;9996;1;9995;20;10002;7;10004;1;10005;20;10001.0;1085.0
-1;141300;BANANAS;4928;21;;;;;4933;7;4935;21;;;4930.5;726.7265625
-1;141400;BANANAS;4928;26;;;;;4935;26;;;;;4931.5;726.41796875
-1;141400;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;1085.0
-1;141500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1090.0
-1;141500;BANANAS;4928;25;;;;;4935;26;;;;;4931.5;726.3046875
-1;141600;PEARLS;9996;2;9995;22;;;10002;6;10004;2;10005;22;9999.0;1090.0
-1;141600;BANANAS;4928;24;;;;;4933;8;4934;2;4935;22;4930.5;726.853515625
-1;141700;PEARLS;10002;1;9995;20;;;10005;20;;;;;10003.5;1090.0
-1;141700;BANANAS;4928;20;;;;;4935;20;;;;;4931.5;727.669921875
-1;141800;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;727.3515625
-1;141800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1092.0
-1;141900;PEARLS;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;1092.0
-1;141900;BANANAS;4929;8;4928;31;;;4934;2;4935;29;;;4931.5;727.033203125
-1;142000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1092.0
-1;142000;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;724.705078125
-1;142100;PEARLS;9995;27;;;;;10002;1;10005;27;;;9998.5;1092.0
-1;142100;BANANAS;4929;27;;;;;4935;27;;;;;4932.0;724.146484375
-1;142200;BANANAS;4929;20;;;;;4936;21;;;;;4932.5;723.220703125
-1;142200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1092.0
-1;142300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1092.0
-1;142300;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;722.66796875
-1;142400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1092.0
-1;142400;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;723.53125
-1;142500;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;1092.0
